transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,total_amount,transaction_hour,transaction_dayname,transaction_weekday,transaction_month,transaction_time_bucket,Day_Type,sales_category
956,1/2/2023,2026-07-22T16:28:26.000Z,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
957,1/2/2023,2026-07-22T16:30:05.000Z,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
958,1/2/2023,2026-07-22T16:30:07.000Z,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
959,1/2/2023,2026-07-22T16:30:07.000Z,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
960,1/2/2023,2026-07-22T16:30:37.000Z,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
961,1/2/2023,2026-07-22T16:31:20.000Z,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
962,1/2/2023,2026-07-22T16:31:48.000Z,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
963,1/2/2023,2026-07-22T16:32:14.000Z,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
964,1/2/2023,2026-07-22T16:32:25.000Z,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
965,1/2/2023,2026-07-22T16:33:17.000Z,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
966,1/2/2023,2026-07-22T16:33:17.000Z,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
967,1/2/2023,2026-07-22T16:34:50.000Z,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
968,1/2/2023,2026-07-22T16:35:22.000Z,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
969,1/2/2023,2026-07-22T16:35:22.000Z,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
970,1/2/2023,2026-07-22T16:35:54.000Z,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,6,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
971,1/2/2023,2026-07-22T16:36:38.000Z,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
972,1/2/2023,2026-07-22T16:41:26.000Z,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
973,1/2/2023,2026-07-22T16:42:11.000Z,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,6,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
974,1/2/2023,2026-07-22T16:42:33.000Z,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
975,1/2/2023,2026-07-22T16:42:33.000Z,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,3,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
976,1/2/2023,2026-07-22T16:43:04.000Z,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
977,1/2/2023,2026-07-22T16:44:55.000Z,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
978,1/2/2023,2026-07-22T16:47:01.000Z,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
979,1/2/2023,2026-07-22T16:49:41.000Z,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,3,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
980,1/2/2023,2026-07-22T16:50:14.000Z,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
981,1/2/2023,2026-07-22T16:51:09.000Z,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
982,1/2/2023,2026-07-22T16:51:09.000Z,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
983,1/2/2023,2026-07-22T16:55:58.000Z,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
984,1/2/2023,2026-07-22T16:56:14.000Z,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
985,1/2/2023,2026-07-22T16:59:09.000Z,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
986,1/2/2023,2026-07-22T17:00:52.000Z,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,17,Mon,0,Jan,Afternoon,Weekday,Small Purchase
987,1/2/2023,2026-07-22T17:02:06.000Z,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,17,Mon,0,Jan,Afternoon,Weekday,Small Purchase
988,1/2/2023,2026-07-22T17:02:59.000Z,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5,17,Mon,0,Jan,Afternoon,Weekday,Small Purchase
989,1/2/2023,2026-07-22T17:02:59.000Z,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,3,17,Mon,0,Jan,Afternoon,Weekday,Small Purchase
990,1/2/2023,2026-07-22T17:04:56.000Z,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,17,Mon,0,Jan,Afternoon,Weekday,Small Purchase
991,1/2/2023,2026-07-22T17:10:24.000Z,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8,17,Mon,0,Jan,Afternoon,Weekday,Small Purchase
992,1/2/2023,2026-07-22T17:10:36.000Z,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,17,Mon,0,Jan,Afternoon,Weekday,Small Purchase
993,1/2/2023,2026-07-22T17:12:45.000Z,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5,17,Mon,0,Jan,Afternoon,Weekday,Small Purchase
994,1/2/2023,2026-07-22T17:13:53.000Z,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3,17,Mon,0,Jan,Afternoon,Weekday,Small Purchase
995,1/2/2023,2026-07-22T17:15:28.000Z,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7,17,Mon,0,Jan,Afternoon,Weekday,Small Purchase
996,1/2/2023,2026-07-22T17:15:35.000Z,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,17,Mon,0,Jan,Afternoon,Weekday,Small Purchase
997,1/2/2023,2026-07-22T17:17:00.000Z,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6,17,Mon,0,Jan,Afternoon,Weekday,Small Purchase
998,1/2/2023,2026-07-22T17:17:00.000Z,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,17,Mon,0,Jan,Afternoon,Weekday,Small Purchase
999,1/2/2023,2026-07-22T17:18:25.000Z,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6,17,Mon,0,Jan,Afternoon,Weekday,Small Purchase
1000,1/2/2023,2026-07-22T17:19:03.000Z,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,17,Mon,0,Jan,Afternoon,Weekday,Small Purchase
